Num_Acc;catr;voie;v1;v2;circ;nbv;vosp;prof;pr;pr1;plan;lartpc;larrout;surf;infra;situ;vma
2.021E+11;2;RTE NATIONALE 6;0;N/A;3;4;0;1;0;100;1;;-1;1;0;1;50
2.021E+11;3;CD 922;0;N/A;2;2;0;1;4;260;1;;-1;1;0;1;80
2.021E+11;4;JAURES. RUE JEAN;0;N/A;2;2;0;1;0;0;1;;-1;1;0;1;50
2.021E+11;3;LANDAU (ROND-POINT DE);0;N/A;1;2;0;1;29;700;1;;-1;1;0;1;50
2.021E+11;4;BERLIOZ;0;N/A;2;2;0;1;0;0;1;;-1;1;0;1;50
2.021E+11;4;REINE VICTORIA (AVENUE DE LA);0;N/A;1;1;2;1;0;0;1;;-1;1;0;1;30
2.021E+11;3;LACROIX (ROND POINT DOCTEUR);0;N/A;1;1;0;1;10;185;1;;-1;1;0;1;50
2.021E+11;4;LOUIS ABOUDARAM (AVENUE);0;N/A;1;1;0;1;-1;-1;2;;-1;1;5;1;50
2.021E+11;4;PINAY (AVENUE ANTOINE);0;N/A;2;2;0;1;-1;-1;2;;-1;1;0;3;50
2.021E+11;3;VAUBAN - BOULEVARD;0;N/A;3;3;0;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;4;DE LATTRE DE TASSIGNY (AV. MAL);0;N/A;2;3;0;1;-1;-1;1;;-1;1;0;1;30
2.021E+11;3;FOCH (AVENUE);0;N/A;1;1;0;1;0;1;2;;-1;1;0;1;50
2.021E+11;3;PRIEURE (RUE DU);0;N/A;2;1;0;1;0;5;1;;-1;1;0;1;50
2.021E+11;4;COUBERTIN BOULEVARD;0;N/A;2;2;0;1;1;0;1;;-1;1;0;1;30
2.021E+11;4;RUE DE LA PAPOTIERE;0;N/A;2;2;0;1;-1;0;2;;-1;1;0;1;30
2.021E+11;4;RUE DE LA PAPOTIERE;0;N/A;2;2;0;1;-1;0;1;;-1;1;0;1;30
2.021E+11;4;ROUTE DE VANNES;0;N/A;2;2;3;1;-1;-1;1;;-1;1;0;6;30
2.021E+11;3;MARCET (AV. BAPTISTE) (1-69 ET 2-58);0;N/A;-1;2;0;1;0;0;3;;-1;1;9;1;50
2.021E+11;4;LIBERATION (AVENUE DE LA);0;N/A;2;3;0;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;4;LIBERATION (RUE DE LA );0;N/A;2;2;0;2;-1;-1;1;;-1;1;0;1;50
2.021E+11;4;RHIN ET DANUBE (AVENUE);0;N/A;2;5;2;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;4;VERDUN (PLACE DE);0;N/A;1;1;0;1;-1;-1;1;;-1;1;0;1;30
2.021E+11;4;MIRABEAU (PONT);0;N/A;2;2;0;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;4;MAGINOT (AV. ANDRE);0;N/A;2;2;1;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;7;RD 86 DE MONTS Ã  TOURS;0;N/A;2;2;0;1;0;0;1;;-1;1;0;1;50
2.021E+11;4;LOUIS XI (ROND-POINT);0;N/A;1;1;2;1;-1;-1;3;;-1;1;9;1;50
2.021E+11;4;FOURNIER (RUE DU DOCTEUR);0;N/A;2;2;0;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;4;LOIRE (LEVEE DE LA);0;N/A;2;2;0;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;4;PATTON (AVENUE DU GENERAL SIR GEORGES);0;N/A;2;4;0;2;-1;-1;1;;-1;2;5;1;50
2.021E+11;4;BD DU PDT FRANKLIN ROOSEVELT;0;N/A;1;2;3;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;4;REPUBLIQUE CAUD (AVE DE LA);0;N/A;1;1;1;2;-1;-1;1;;-1;1;0;5;50
2.021E+11;4;BEGLES (RUE DE);0;N/A;2;2;0;1;-1;-1;1;;-1;2;5;1;50
2.021E+11;2;RD 1250 (BONNEVAL -LA HUME) - STADE;0;N/A;2;2;0;1;40;670;1;;-1;1;0;1;70
2.021E+11;1;A621 (SEPT DENIERS-ANCELY);0;N/A;1;3;0;2;1;771;3;;-1;1;9;1;90
2.021E+11;4;HORLOGE (RUE DE L');0;N/A;2;2;0;1;-1;-1;1;;-1;2;0;1;50
2.021E+11;4;ISAMBARD (RUE);0;N/A;-1;2;0;1;-1;-1;1;;-1;2;0;1;50
2.021E+11;3;MERIMEE (PROSPER);0;N/A;3;4;0;1;1;0;1;;-1;1;0;1;50
2.021E+11;4;Dr Ramon (Rue);0;N/A;2;1;0;2;-1;-1;1;;-1;1;0;1;50
2.021E+11;4;REPUBLIQUE   BOULEVARD DE LA;0;N/A;2;2;1;1;-1;-1;1;;-1;1;0;1;30
2.021E+11;4;CHAUDRIER   RUE;0;N/A;2;2;2;1;-1;-1;1;;-1;1;6;8;30
2.021E+11;7;SAINT LOUP (BOULEVARD DE);0;N/A;2;2;0;1;0;0;1;;-1;1;0;1;50
2.021E+11;7;PAGNOL (AVENUE MARCEL);0;N/A;2;3;0;2;0;0;3;;-1;1;0;1;50
2.021E+11;4;CHARLES BALTET (RUE);0;N/A;2;2;0;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;7;ANGLAIS (DU NÂ° 114 AU NÂ° 263);0;N/A;3;6;0;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;3;JAURES (AV. JEAN) 76 A 116;0;N/A;2;2;0;1;0;0;1;;-1;1;9;1;50
2.021E+11;4;PORTE MAILLOT;0;N/A;1;2;0;1;-1;-1;2;;-1;1;1;1;50
2.021E+11;4;BOULEVARD PERIPHERIQUE;0;N/A;1;4;0;1;33;800;1;;-1;1;1;1;70
2.021E+11;4;ROUTE DE SURESNES;0;N/A;2;4;0;1;-1;-1;1;;-1;1;5;1;50
2.021E+11;4;BOULEVARD KELLERMANN;0;N/A;2;4;0;2;-1;-1;1;;-1;1;0;1;30
2.021E+11;4;AVENUE DU GENERAL MICHEL BIZOT;0;N/A;2;2;0;2;-1;-1;1;;-1;1;0;1;30
2.021E+11;4;QUAI DE VALMY;0;N/A;1;2;0;2;-1;-1;1;;-1;9;0;1;30
2.021E+11;4;BOULEVARD DE LA CHAPELLE;0;N/A;3;3;1;1;-1;-1;1;;-1;1;0;5;30
2.021E+11;4;PLACE ADOLPHE MAX;0;N/A;1;4;0;2;-1;-1;1;;-1;1;0;1;30
2.021E+11;4;RUE DE ROME;0;N/A;2;4;3;2;-1;-1;1;;-1;1;0;6;50
2.021E+11;3;FOCH (AV);0;N/A;2;1;0;1;1;0;1;;-1;1;0;1;30
2.021E+11;3;GENERAL LECLERC (AV DU);0;N/A;-1;4;0;1;1;0;3;;-1;2;0;1;50
2.021E+11;6;GAULLE(AVENUE DU GENERAL DE);0;N/A;-1;0;0;1;1;0;2;;-1;1;9;8;10
2.021E+11;3;BALLANGER (BD ROBERT);0;N/A;3;4;0;1;0;0;1;;-1;1;0;1;50
2.021E+11;3;JEAN LOLIVE (AVENUE)(107/135 ET 108/132);0;N/A;1;1;0;1;0;0;1;;-1;1;0;1;50
2.021E+11;3;SAINT LEU (ROUTE);0;N/A;2;2;2;1;0;0;1;;-1;1;0;1;50
2.021E+11;3;JAURES (AVENUE JEAN);0;N/A;3;3;1;1;0;0;1;;-1;1;9;1;50
2.021E+11;3;N/A;0;N/A;1;2;0;3;1;0;4;;-1;1;0;4;50
2.021E+11;3;GENERAL DE GAULLE (AV) DU 63 AU 107;0;N/A;2;0;0;1;0;0;1;;-1;1;0;1;50
2.021E+11;4;REPUBLIQUE AVENUE DE LA NÂ°81 A FIN;0;N/A;2;2;0;1;0;1;1;;-1;1;0;1;50
2.021E+11;4;N/A;-1;N/A;2;2;0;2;-1;-1;1;;7;1;0;1;50
2.021E+11;3;902;-1;N/A;2;2;0;2;126;765;2;;-1;1;0;8;80
2.021E+11;3;314;2;N/A;2;2;0;1;1;400;1;;-1;1;0;1;80
2.021E+11;3;813;-1;N/A;2;3;0;1;-1;-1;1;;-1;1;0;4;50
2.021E+11;1;8;-1;N/A;3;3;0;1;111;700;1;;-1;1;0;1;130
2.021E+11;3;12;0;N/A;2;1;0;1;8;50;1;;3;1;0;1;80
2.021E+11;3;RDN7;-1;N/A;2;1;3;2;82;550;1;;-1;1;5;8;80
2.021E+11;3;951;0;N/A;2;2;0;1;28;600;1;;-1;1;0;1;90
2.021E+11;3;8.6;-1;N/A;2;2;0;2;1;200;2;;-1;1;0;3;80
2.021E+11;9;N/A;0;N/A;2;2;0;1;-1;-1;1;;5;1;0;1;50
2.021E+11;3;64;-1;N/A;2;2;0;1;12;138;1;;-1;1;0;3;80
2.021E+11;3;775;-1;N/A;2;2;0;2;43;300;4;;-1;1;0;1;70
2.021E+11;4;N/A;-1;N/A;2;1;0;1;-1;-1;3;;3;1;0;1;80
2.021E+11;3;39;-1;N/A;2;2;0;1;13;95;2;;-1;1;0;1;80
2.021E+11;3;RD3;0;A;1;1;0;1;0;47;1;;-1;1;0;1;50
2.021E+11;3;938;3;N/A;2;2;0;3;1;320;1;;6;1;0;1;90
2.021E+11;4;N/A;-1;N/A;2;1;0;1;-1;-1;2;;3;1;0;3;80
2.021E+11;3;50;-1;N/A;2;2;0;1;6;445;1;;-1;1;5;1;80
2.021E+11;3;173;0;N/A;2;2;0;2;5;400;2;;-1;2;0;3;80
2.021E+11;4;N/A;-1;N/A;2;2;0;1;-1;-1;2;;4;1;0;3;80
2.021E+11;4;N/A;-1;N/A;2;2;0;1;-1;-1;1;;4;1;0;1;50
2.021E+11;3;18;0;N/A;2;2;0;1;11;500;2;;4;1;0;3;80
2.021E+11;3;813;0;D;2;2;0;1;18;730;1;;-1;1;0;1;80
2.021E+11;3;902;0;D;2;2;0;1;8;100;1;;-1;1;0;3;50
2.021E+11;3;216;-1;N/A;2;2;0;1;4;400;1;;-1;1;0;3;80
2.021E+11;4;44;-1;N/A;2;2;0;1;31;300;1;;-1;1;0;1;-1
2.021E+11;3;48;-1;N/A;2;2;0;1;28;250;1;;-1;1;5;1;80
2.021E+11;3;11;-1;N/A;2;2;0;1;2;799;2;;5,5;1;0;1;80
2.021E+11;3;52;-1;N/A;2;2;0;1;28;450;1;;-1;1;0;3;80
2.021E+11;1;87;0;A;3;4;0;1;105;700;1;;-1;1;0;1;130
2.021E+11;2;57;0;N/A;2;2;0;1;35;700;1;;-1;1;0;1;80
2.021E+11;3;D6;0;N/A;2;2;0;1;66;250;1;;-1;1;0;3;50
2.021E+11;3;70;0;N/A;2;2;0;1;29;550;3;;-1;1;0;8;80
2.021E+11;3;245;0;A;2;2;0;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;3;262;0;N/A;2;2;0;1;6;200;2;;-1;1;0;3;80
2.021E+11;3;N/A;-1;N/A;-1;1;2;1;-1;-1;1;;3;1;0;5;50
2.021E+11;3;948;0;D;2;2;0;1;22;500;3;;-1;1;0;1;80
2.021E+11;3;925;0;D;2;2;0;1;29;460;1;;-1;1;0;3;80
2.021E+11;1;N/A;-1;N/A;1;1;0;1;103;500;2;;-1;2;5;1;-1
2.021E+11;4;N/A;-1;N/A;2;2;0;2;-1;-1;1;;5;1;0;3;80
2.021E+11;9;N/A;-1;N/A;2;2;0;1;-1;-1;1;;4;1;0;1;50
2.021E+11;3;5;-1;N/A;2;2;0;2;-1;-1;3;;-1;1;3;1;90
2.021E+11;3;4100;0;N/A;1;1;0;1;24;930;2;;-1;1;0;4;70
2.021E+11;3;117;0;B;2;2;0;1;2;0;1;;-1;2;0;3;80
2.021E+11;4;N/A;-1;N/A;2;2;0;1;-1;-1;1;;4;1;0;1;50
2.021E+11;3;114;-1;N/A;2;2;0;1;12;500;2;;-1;1;0;1;80
2.021E+11;3;N/A;-1;N/A;2;2;0;1;-1;-1;4;;5;1;0;1;50
2.021E+11;1;49;-1;N/A;3;4;0;1;60;500;1;;-1;1;3;1;130
2.021E+11;1;42;-1;N/A;3;4;0;1;17;120;1;;-1;1;0;2;130
2.021E+11;1;9;-1;A;3;4;0;1;174;488;1;;-1;1;0;1;130
2.021E+11;1;2;0;A;3;4;0;1;36;0;1;;-1;1;0;1;130
2.021E+11;4;VU 20;0;N/A;2;2;0;1;-1;-1;1;;-1;1;0;1;30
2.021E+11;3;927;-1;D;2;2;0;1;17;0;1;;-1;1;0;1;80
2.021E+11;3;449;0;D;4;2;1;1;-1;-1;3;;-1;1;0;1;50
2.021E+11;3;61;-1;D;1;2;0;1;11;164;2;;-1;1;5;3;-1
2.021E+11;3;941;0;D;2;2;0;2;11;500;2;;-1;1;0;3;80
2.021E+11;7;109;-1;N/A;2;2;0;1;-1;-1;2;;-1;1;0;1;50
2.021E+11;3;84;0;R;2;2;0;1;17;650;1;;-1;2;0;1;80
2.021E+11;3;48;-1;N/A;2;2;0;2;10;0;3;;-1;1;0;1;80
2.021E+11;3;226;0;D;2;2;0;1;2;100;1;;-1;1;0;1;80
2.021E+11;3;422;0;D;2;2;0;1;-1;-1;2;;-1;1;5;4;50
2.021E+11;3;45;0;D;2;2;0;2;3;500;4;;-1;1;0;1;80
2.021E+11;3;909;0;N/A;2;2;0;2;10;540;3;;-1;1;1;1;80
2.021E+11;3;60;0;D;2;2;0;1;1;200;1;;-1;1;0;3;80
2.021E+11;3;35;-1;N/A;2;2;0;1;-1;-1;1;;7;1;5;1;80
2.021E+11;3;N/A;0;D;2;2;2;2;27;900;1;;-1;1;0;3;80
2.021E+11;3;489;-1;D;2;2;0;2;9;40;1;;-1;1;0;1;70
2.021E+11;3;735;0;D;2;2;0;1;12;294;1;;-1;1;0;1;70
2.021E+11;3;42;0;N/A;2;2;0;1;33;700;1;;-1;1;0;1;80
2.021E+11;3;2;0;D;2;2;0;1;74;192;1;;4;1;0;1;80
2.021E+11;3;130;0;N/A;2;2;0;1;3;2;1;;-1;1;0;1;80
2.021E+11;3;7;-1;N/A;2;2;0;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;3;124;-1;N/A;2;2;0;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;3;N/A;-1;N/A;2;2;0;1;63;850;1;;4;1;0;1;50
2.021E+11;1;A50 - Sens Aubagne vers Marseille;0;N/A;1;2;0;2;16;399;1;;-1;1;0;1;90
2.021E+11;1;A7-Sens Lyon vers Marseille;0;N/A;1;3;0;1;275;0;1;;-1;1;0;1;90
2.021E+11;1;A507 sens Aubagne- Marseille;0;N/A;3;2;0;1;0;899;1;;-1;1;0;1;70
2.021E+11;1;A51-Sens Marseille vers Aix en Provence;0;N/A;1;2;0;1;17;299;1;;-1;2;0;1;90
2.021E+11;1;ROCADE A 630;0;N/A;3;6;0;1;28;386;1;;-1;2;0;1;90
2.021E+11;2;104;0;N/A;3;4;0;1;44;0;1;;-1;1;0;1;110
2.021E+11;3;188 CHEVREUSE;0;N/A;2;2;0;1;9;250;1;;-1;1;0;1;70
2.021E+11;1;A13W;0;N/A;-1;2;0;1;22;500;1;;-1;2;0;1;110
2.021E+11;1;A12 Y;0;N/A;-1;4;0;1;2;700;1;;-1;1;1;1;110
2.021E+11;1;A12 Y;0;N/A;1;4;0;1;4;0;1;;-1;1;0;1;110
2.021E+11;1;AUTOROUTE A86;0;N/A;3;8;0;1;13;600;1;;-1;1;0;1;90
2.021E+11;1;AUTOROUTE A15;0;N/A;3;6;0;1;18;0;1;;-1;2;0;1;110
2.021E+11;1;AUTOROUTE A3;0;N/A;3;8;0;1;1;0;1;;-1;1;0;1;90
2.021E+11;1;AUTOROUTE A15;0;N/A;3;6;0;1;8;199;1;;-1;1;0;1;110
2.021E+11;1;AUTOROUTE A15;0;N/A;3;10;0;1;7;800;1;;-1;1;0;1;110
2.021E+11;4;            (AV);0;N/A;2;2;0;2;-1;-1;1;;-1;2;0;1;50
2.021E+11;4;BAUDIN (RUE PIERRE);0;N/A;1;1;0;1;-1;-1;3;;-1;1;5;1;50
2.021E+11;4;LECLERC (AVENUE DU GENERAL);0;N/A;2;2;0;2;-1;-1;1;;-1;1;0;1;50
2.021E+11;4;ANTONIN (SQUARE);0;N/A;1;3;3;1;0;0;2;;-1;1;0;1;50
2.021E+11;3;GENERAL DE GAULLE (AV DU);0;N/A;2;2;0;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;4;BROSSOLETTE (BOULEVARD PIERRE);0;N/A;2;2;0;1;0;0;1;;-1;1;0;1;50
2.021E+11;9;KENTIAS (ALLEE DES);0;N/A;1;1;0;1;0;0;2;;-1;1;9;1;30
2.021E+11;2;ROUTE NATIONALE NÂ° 1;0;N/A;3;4;0;1;-1;-1;1;;-1;1;0;1;110
2.021E+11;4;NEGRES MARONS (RUE DES) CITE BONHOMME;0;N/A;2;1;0;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;4;N/A;0;N/A;3;6;3;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;4;MONTGOLFIER                         (R );0;N/A;1;3;0;1;-1;-1;1;;-1;2;0;1;30
2.021E+11;4;CLAUDE BERNARD                      (QU);0;N/A;1;3;2;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;4;N/A;0;N/A;2;3;1;1;-1;-1;1;;-1;1;0;5;50
2.021E+11;9;LECLERC                             (AV);0;N/A;2;1;1;1;-1;-1;1;;-1;1;0;5;20
2.021E+11;4;ROUTE DE COMA;0;N/A;2;2;0;1;-1;-1;1;;-1;1;0;1;70
2.021E+11;2;FELIX EBOUE (BOULVARD G.GENERAL);0;N/A;3;2;0;3;100;0;1;;-1;1;0;1;50
2.021E+11;3;RD 311;0;N/A;3;4;0;1;5;50;1;;-1;1;0;1;90
2.021E+11;4;PAUL DOUMER(RUE);0;N/A;2;2;0;1;0;100;1;;-1;1;0;1;50
2.021E+11;4;RUE DES GLAISES;0;N/A;2;0;0;2;0;100;1;;-1;1;0;1;30
2.021E+11;4;PASTEUR(ROND POINT);0;N/A;-1;1;0;1;0;0;2;;-1;1;9;1;30
2.021E+11;4;PLATANES (AVENUE DES);0;N/A;2;4;0;1;0;0;1;;-1;1;0;1;50
2.021E+11;3;SERGENT (RUE LUCIEN);0;N/A;1;1;0;1;0;0;1;;-1;1;0;1;50
2.021E+11;2;RN 147 BUXEROLLES;0;N/A;3;4;0;1;57;0;1;;-1;1;0;1;110
2.021E+11;4;PAGNOL (CHEMIN MARCEL);0;N/A;2;2;0;1;0;0;1;;-1;1;9;1;30
2.021E+11;3;N/A;-1;N/A;2;-1;-1;1;3;99;1;;-1;1;5;1;-1
2.021E+11;4;CURIE (RUE PIERRE);0;N/A;2;0;0;1;-1;-1;1;;-1;1;0;4;50
2.021E+11;3;PARC (AVENUE DU);0;N/A;2;2;0;1;1;906;2;;-1;1;0;1;70
2.021E+11;3;RUE CHARLES PATHE;0;N/A;-1;2;0;1;30;605;1;;-1;1;0;1;30
2.021E+11;3;RD 409 panneau ONF Ã  LIBERATION;0;N/A;2;2;0;1;9;0;1;;-1;1;0;1;70
2.021E+11;3;N/A;0;N/A;2;2;0;1;10;44;1;;-1;1;0;1;80
2.021E+11;4;JACQUARD. RUE;0;N/A;2;2;0;1;0;0;1;;-1;1;0;1;30
2.021E+11;4;ETRETAT (D');0;N/A;2;2;0;2;0;0;1;;-1;1;0;1;50
2.021E+11;4;HUGO VICTOR (RUE) HORS JARDIN PUBLIQUE;0;N/A;2;3;0;1;0;0;1;;-1;1;5;1;50
2.021E+11;4;SAVORGNAN DE BRAZZA (AV) NÂ° PAIRS;0;N/A;2;2;0;1;0;0;1;;-1;1;0;1;50
2.021E+11;4;GRANDES BRUYERES (RUE DES );0;N/A;2;2;0;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;4;COPENHAGUE (RUE DE);0;N/A;2;2;0;1;0;0;1;;-1;1;0;1;50
2.021E+11;3;SAINT CHARLES (ROCADE);0;N/A;1;2;0;1;0;0;2;;-1;1;0;1;50
2.021E+11;3;RD810;0;N/A;2;2;0;2;28;899;1;;-1;1;0;1;50
2.021E+11;4;TRESPOEY DE;0;N/A;2;2;0;1;0;0;1;;-1;2;0;1;50
2.021E+11;4;COMMANDANT RENE MOUCHOTTE DU;0;N/A;2;4;1;1;0;0;1;;-1;1;0;5;50
2.021E+11;3;BAYONNE (AVENUE DE);0;N/A;2;3;3;1;9;663;1;;-1;2;5;1;30
2.021E+11;4;PIECE NOYEE (ROND POINT DE LA);0;N/A;2;2;0;1;0;0;2;;-1;1;0;1;50
2.021E+11;3;BASQUE (AVENUE DU GRAND);0;N/A;2;5;0;1;5;325;1;;-1;1;0;1;50
2.021E+11;7;TOURCOING (RUE DE);0;N/A;2;2;1;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;4;FRIOUL (IMPASSE);0;N/A;2;2;0;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;4;DUBOIS(RUE);0;N/A;2;2;0;1;-1;-1;1;;-1;1;0;1;30
2.021E+11;7;DUNKERQUE AVENUE DE;0;N/A;2;4;1;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;3;767;0;N/A;3;4;2;1;0;150;2;;-1;1;0;1;50
2.021E+11;3;KERMELO (PONT);0;N/A;3;4;0;1;0;965;1;;-1;1;2;1;70
2.021E+11;4;DJIBAOU (RUE  JEAN-MARIE );0;N/A;2;2;0;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;3;BOLLARDIERE (RUE  GEN. DE );0;N/A;2;2;0;2;0;180;1;;-1;1;0;1;70
2.021E+11;4;COSMAO-DUMANOIR ( BD );0;N/A;2;2;0;1;-1;-1;1;;-1;1;0;1;30
2.021E+11;6;PRE L'EVEQUE ( ALLEE DU );0;N/A;-1;0;0;1;0;0;1;;-1;1;9;8;30
2.021E+11;6;PIERRE DEMATHIEU;0;N/A;-1;-1;0;1;0;0;1;;-1;1;9;8;30
2.021E+11;4;MOLITOR (RUE);0;N/A;1;2;2;3;-1;-1;1;;-1;1;-1;1;50
2.021E+11;4;BARRE CITE ET RUE;0;N/A;2;2;0;1;1;0;1;;-1;1;0;1;50
2.021E+11;4;BRETONNIERES BOULEVARD;0;N/A;2;2;0;1;1;0;1;;-1;1;0;1;50
2.021E+11;3;GALLIENI AVENUE;0;N/A;2;2;0;1;0;330;1;;-1;1;0;1;50
2.021E+11;4;BEDIER BOULEVARD;0;N/A;3;2;0;1;1;0;1;;-1;1;0;1;50
2.021E+11;3;RD813;0;N/A;3;4;0;3;13;510;1;;-1;1;2;1;50
2.021E+11;4;BOULEVARD DE LA CHAUVINIERE;0;N/A;1;1;0;1;-1;0;1;;-1;1;0;1;30
2.021E+11;4;FRANCE (AVENUE DE)  1;0;N/A;2;2;0;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;3;CHATEAU-RENAULT (ROUTE DE);0;N/A;2;2;0;1;1;188;1;;-1;1;5;1;50
2.021E+11;3;D951;0;N/A;2;2;0;1;26;833;1;;-1;1;0;1;70
2.021E+11;3;N/A;-1;N/A;1;2;-1;1;0;1;2;;-1;1;5;1;-1
2.021E+11;4;JAURES (BOULEVARD JEAN);0;N/A;2;2;2;1;-1;-1;1;;-1;1;0;4;50
2.021E+11;7;DODIN (AVENUE ROGER);0;N/A;2;2;1;1;23;428;1;;-1;1;5;1;50
2.021E+11;4;FLAHAULT (AVENUE CHARLES;0;N/A;2;4;1;1;-1;-1;1;;-1;1;0;1;30
2.021E+11;4;LORENTZ-MONOD (ALL. DR);0;N/A;2;2;1;2;-1;-1;1;;-1;1;0;5;30
2.021E+11;7;NARBONNE (ROUTE DE);0;N/A;2;3;3;1;2;1825;1;;-1;1;0;1;50
2.021E+11;7;RUE DU FAUBOURG BONNEFOY;0;N/A;2;2;0;1;1;541;1;;-1;1;0;4;50
2.021E+11;3;UZES (ROUTE D');0;N/A;2;2;0;2;63;685;2;;-1;1;0;1;80
2.021E+11;3;CANAUX (CHEMIN);0;N/A;2;2;0;1;20;250;1;;-1;1;0;1;80
2.021E+11;4;BEAUCAIRE (ROUTE);0;N/A;2;2;0;1;0;0;1;;-1;1;0;1;50
2.021E+11;3;PLOGONNEC ROUTE DE;0;N/A;2;2;0;2;-1;-1;1;;-1;1;0;3;50
2.021E+11;3;KERUSTUM  ROND POINT DE;0;N/A;-1;2;0;1;3;400;2;;-1;1;5;1;50
2.021E+11;4;BUFFARDIERE (BOULEVARD DE LA);0;N/A;2;2;0;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;4;COCHEREL (RUE DE);0;N/A;-1;2;0;1;-1;-1;1;;-1;1;0;1;70
2.021E+11;3;PROVENCE AVENUE DE;0;N/A;3;2;0;1;47;500;1;;-1;1;0;1;70
2.021E+11;4;N/A;0;N/A;3;2;0;2;-1;-1;2;;-1;1;0;1;50
2.021E+11;3;CHARLES DE GAULLE (AVENUE);0;N/A;2;2;0;2;0;0;1;;-1;1;0;1;50
2.021E+11;4;CENDRILLES (DES);0;N/A;2;2;0;1;-1;-1;1;;-1;1;0;1;30
2.021E+11;3;N/A;0;N/A;1;1;0;1;1;0;1;;-1;1;0;1;50
2.021E+11;4;SAINT PIERRE (PLACE);0;N/A;-1;2;0;1;1;0;1;;-1;1;0;1;50
2.021E+11;3;LION CD60 (ROUTE DE);0;N/A;1;3;0;1;1;0;1;;-1;1;3;1;50
2.021E+11;4;BELLEVUE (RUE DE );0;N/A;4;1;0;4;1;0;3;;-1;1;9;1;50
2.021E+11;3;CD NÂ°  402;0;N/A;2;2;0;2;1;0;1;;-1;1;0;2;80
2.021E+11;4;CORSE (AVENUE DE LA);0;N/A;2;3;3;1;0;0;1;;-1;1;5;1;50
2.021E+11;7;D.51;0;N/A;2;1;0;2;0;0;2;;-1;2;0;3;80
2.021E+11;4;JAURES JEAN (AVENUE);0;N/A;2;2;0;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;3;COURSAN (ANCIENNE ROUTE DE);0;N/A;2;2;0;1;0;0;1;;-1;1;0;1;50
2.021E+11;3;SEMARD (AVENUE PIERRE);0;N/A;2;2;0;2;22;729;2;;-1;1;0;1;50
2.021E+11;7;PAGNOL MARCEL BOULEVARD;0;N/A;1;2;0;1;0;0;2;;-1;1;0;1;50
2.021E+11;3;RD6098;0;N/A;2;2;2;1;25;805;1;;-1;1;5;1;50
2.021E+11;4;PLACE VALHUBERT;0;N/A;1;2;0;1;-1;-1;1;;-1;1;0;1;30
2.021E+11;4;BOULEVARD DE LA COMMANDERIE;0;N/A;2;4;0;1;-1;-1;3;;-1;1;0;1;30
2.021E+11;4;RUE DE LA CHAPELLE;0;N/A;2;4;3;1;-1;-1;3;;-1;1;0;6;50
2.021E+11;4;AVENUE DE LA PORTE DE CLIGNANCOURT;0;N/A;2;4;0;1;-1;-1;1;;-1;1;0;1;30
2.021E+11;4;BOULEVARD BARBES;0;N/A;2;4;3;1;-1;-1;1;;-1;1;0;6;30
2.021E+11;4;RUE DE COURCELLES;0;N/A;2;2;0;1;-1;-1;1;;-1;1;0;1;30
2.021E+11;4;AVENUE DE VILLIERS;0;N/A;2;2;0;1;-1;-1;1;;-1;1;0;1;30
2.021E+11;4;PLACE D ISRAEL;0;N/A;1;2;0;1;-1;-1;1;;-1;1;0;1;30
2.021E+11;4;ROUTE DU POINT DU JOUR A BAGATELLE;0;N/A;1;1;0;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;4;ALLEE DU BORD DE L EAU;0;N/A;3;1;1;1;-1;-1;3;;-1;1;0;5;30
2.021E+11;4;PONT DE L ALMA;0;N/A;2;3;1;2;-1;-1;1;;-1;1;0;5;30
2.021E+11;4;RUE LINOIS;0;N/A;2;5;0;1;-1;-1;1;;-1;1;0;1;30
2.021E+11;4;RUE DE VOUILLE;0;N/A;2;3;0;1;-1;-1;1;;-1;1;0;1;30
2.021E+11;4;AVENUE DU MAINE;0;N/A;2;4;0;1;-1;-1;1;;-1;1;0;1;50
